ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-07-24,166.72218901352045,181.6488353114265,195.93958396833207,166.72218901352045,166.72218901352045,22.292562494450927,22.292562494450927,22.292562494450927,3.161506269974491,3.161506269974491,3.161506269974491,19.13105622447644,19.13105622447644,19.13105622447644,0.0,0.0,0.0,189.01475150797137
2023-07-25,166.80811937409385,181.03605579000646,196.01217544460968,166.80811937409385,166.80811937409385,21.795442392490937,21.795442392490937,21.795442392490937,3.0864135289012036,3.0864135289012036,3.0864135289012036,18.709028863589733,18.709028863589733,18.709028863589733,0.0,0.0,0.0,188.6035617665848
2023-07-26,166.89404973466725,180.32712502808286,195.4200766687514,166.89404973466725,166.89404973466725,21.111863354820546,21.111863354820546,21.111863354820546,2.8516868273962466,2.8516868273962466,2.8516868273962466,18.2601765274243,18.2601765274243,18.2601765274243,0.0,0.0,0.0,188.0059130894878
2023-07-27,166.97998009524068,180.28875336234702,194.53830532813964,166.97998009524068,166.97998009524068,20.59841449224362,20.59841449224362,20.59841449224362,2.806883217642053,2.806883217642053,2.806883217642053,17.79153127460157,17.79153127460157,17.79153127460157,0.0,0.0,0.0,187.5783945874843
2023-07-28,167.06591045581405,180.16173425829072,194.3685959140945,167.06591045581405,167.06591045581405,20.43529887974003,20.43529887974003,20.43529887974003,3.1248987741832503,3.1248987741832503,3.1248987741832503,17.310400105556777,17.310400105556777,17.310400105556777,0.0,0.0,0.0,187.50120933555408
2023-07-31,167.32370153753428,178.72267159933034,193.47699912144606,167.32370153753428,167.32370153753428,19.02721875073785,19.02721875073785,19.02721875073785,3.1615062699820395,3.1615062699820395,3.1615062699820395,15.865712480755807,15.865712480755807,15.865712480755807,0.0,0.0,0.0,186.35092028827214
2023-08-01,167.40963189810768,178.83007619395283,193.01733968712014,167.40963189810768,167.40963189810768,18.493653934996864,18.493653934996864,18.493653934996864,3.086413528902467,3.086413528902467,3.086413528902467,15.407240406094399,15.407240406094399,15.407240406094399,0.0,0.0,0.0,185.90328583310455
2023-08-02,167.4955622586811,178.09078096854876,192.98044091699663,167.4955622586811,167.4955622586811,17.822671333386072,17.822671333386072,17.822671333386072,2.851686827396338,2.851686827396338,2.851686827396338,14.970984505989735,14.970984505989735,14.970984505989735,0.0,0.0,0.0,185.31823359206717
2023-08-03,167.58149261925448,177.6787496191556,191.71167997353157,167.58149261925448,167.58149261925448,17.369255790297025,17.369255790297025,17.369255790297025,2.8068832176493648,2.8068832176493648,2.8068832176493648,14.562372572647659,14.562372572647659,14.562372572647659,0.0,0.0,0.0,184.9507484095515
2023-08-04,167.6674229798279,177.32905453054835,191.20505839514496,167.6674229798279,167.6674229798279,17.310895338905382,17.310895338905382,17.310895338905382,3.124898774206504,3.124898774206504,3.124898774206504,14.185996564698883,14.185996564698883,14.185996564698883,0.0,0.0,0.0,184.97831831873327
2023-08-07,167.92521406154813,177.10493101276901,191.1289085518783,167.92521406154813,167.92521406154813,16.443089548847407,16.443089548847407,16.443089548847407,3.161506269981657,3.161506269981657,3.161506269981657,13.28158327886575,13.28158327886575,13.28158327886575,0.0,0.0,0.0,184.36830361039554
2023-08-08,168.0111444221215,177.35542833309174,191.50144952788241,168.0111444221215,168.0111444221215,16.146522094172102,16.146522094172102,16.146522094172102,3.0864135288992216,3.0864135288992216,3.0864135288992216,13.060108565272882,13.060108565272882,13.060108565272882,0.0,0.0,0.0,184.1576665162936
2023-08-09,168.0970747826949,176.78334984815916,191.14398443690163,168.0970747826949,168.0970747826949,15.730082661957415,15.730082661957415,15.730082661957415,2.851686827396842,2.851686827396842,2.851686827396842,12.878395834560573,12.878395834560573,12.878395834560573,0.0,0.0,0.0,183.82715744465233
2023-08-10,168.18300514326833,176.39961482900497,191.05874768231408,168.18300514326833,168.18300514326833,15.541527293161632,15.541527293161632,15.541527293161632,2.8068832176483536,2.8068832176483536,2.8068832176483536,12.73464407551328,12.73464407551328,12.73464407551328,0.0,0.0,0.0,183.72453243642997
2023-08-11,168.26893550384173,176.87012306359932,191.24381608826758,168.26893550384173,168.26893550384173,15.750902243598953,15.750902243598953,15.750902243598953,3.124898774199206,3.124898774199206,3.124898774199206,12.626003469399745,12.626003469399745,12.626003469399745,0.0,0.0,0.0,184.01983774744068
2023-08-14,168.52672658556193,176.8690595886934,191.3196405217253,168.52672658556193,168.52672658556193,15.629774552865687,15.629774552865687,15.629774552865687,3.1615062699971372,3.1615062699971372,3.1615062699971372,12.46826828286855,12.46826828286855,12.46826828286855,0.0,0.0,0.0,184.15650113842761
2023-08-15,168.61265694613536,177.56646701890298,191.8042191135691,168.61265694613536,168.61265694613536,15.540134184498793,15.540134184498793,15.540134184498793,3.0864135289082015,3.0864135289082015,3.0864135289082015,12.453720655590592,12.453720655590592,12.453720655590592,0.0,0.0,0.0,184.15279113063414
2023-08-16,168.6985873067088,176.40781853149792,191.15280753018345,168.6985873067088,168.6985873067088,15.299403708764244,15.299403708764244,15.299403708764244,2.8516868273969336,2.8516868273969336,2.8516868273969336,12.44771688136731,12.44771688136731,12.44771688136731,0.0,0.0,0.0,183.99799101547302
2023-08-17,168.78451766728216,176.6551820268048,190.8283905819943,168.78451766728216,168.78451766728216,15.250310080216199,15.250310080216199,15.250310080216199,2.806883217647342,2.806883217647342,2.806883217647342,12.443426862568856,12.443426862568856,12.443426862568856,0.0,0.0,0.0,184.03482774749835
2023-08-18,168.87044802785556,177.5605543830069,192.01991163049658,168.87044802785556,168.87044802785556,15.558788133487885,15.558788133487885,15.558788133487885,3.124898774199599,3.124898774199599,3.124898774199599,12.433889359288287,12.433889359288287,12.433889359288287,0.0,0.0,0.0,184.42923616134345
2023-08-21,169.3296603397293,177.33695309347357,192.17225409944083,169.3296603397293,169.3296603397293,15.467293008667266,15.467293008667266,15.467293008667266,3.1615062699967544,3.1615062699967544,3.1615062699967544,12.30578673867051,12.30578673867051,12.30578673867051,0.0,0.0,0.0,184.79695334839656
2023-08-22,169.48273111035382,177.29606061145344,192.14762725375374,169.48273111035382,169.48273111035382,15.295351014252082,15.295351014252082,15.295351014252082,3.0864135289049544,3.0864135289049544,3.0864135289049544,12.208937485347128,12.208937485347128,12.208937485347128,0.0,0.0,0.0,184.7780821246059
2023-08-23,169.63580188097842,177.59165397074088,191.82314082578262,169.63580188097842,169.63580188097842,14.927577769098171,14.927577769098171,14.927577769098171,2.8516868273966405,2.8516868273966405,2.8516868273966405,12.07589094170153,12.07589094170153,12.07589094170153,0.0,0.0,0.0,184.5633796500766
2023-08-24,169.78887265160301,177.6850951434729,191.56441550672457,169.78887265160301,169.78887265160301,14.709153847738332,14.709153847738332,14.709153847738332,2.806883217650493,2.806883217650493,2.806883217650493,11.902270630087838,11.902270630087838,11.902270630087838,0.0,0.0,0.0,184.49802649934134
2023-08-25,169.94194342222755,176.95814618561784,191.7588393739106,169.94194342222755,169.94194342222755,14.809479424876422,14.809479424876422,14.809479424876422,3.1248987741846093,3.1248987741846093,3.1248987741846093,11.684580650691814,11.684580650691814,11.684580650691814,0.0,0.0,0.0,184.75142284710398
2023-08-28,170.40115573410125,177.4351031011671,191.72440751773962,170.40115573410125,170.40115573410125,13.908299459318155,13.908299459318155,13.908299459318155,3.1615062699963716,3.1615062699963716,3.1615062699963716,10.746793189321783,10.746793189321783,10.746793189321783,0.0,0.0,0.0,184.3094551934194
2023-08-29,170.55422650472585,176.93260427949417,190.8679703720051,170.55422650472585,170.55422650472585,13.424077904904713,13.424077904904713,13.424077904904713,3.0864135289062165,3.0864135289062165,3.0864135289062165,10.337664375998498,10.337664375998498,10.337664375998498,0.0,0.0,0.0,183.97830440963057
2023-08-30,170.70729727535038,175.7347421191442,190.84122559981708,170.70729727535038,170.70729727535038,12.733720017079568,12.733720017079568,12.733720017079568,2.851686827396539,2.851686827396539,2.851686827396539,9.88203318968303,9.88203318968303,9.88203318968303,0.0,0.0,0.0,183.44101729242996
2023-08-31,170.86036804597498,175.79400332755927,190.4569151571918,170.86036804597498,170.86036804597498,12.189322856270767,12.189322856270767,12.189322856270767,2.806883217637348,2.806883217637348,2.806883217637348,9.382439638633418,9.382439638633418,9.382439638633418,0.0,0.0,0.0,183.04969090224574
2023-09-01,171.01343881659955,175.6030563201164,190.42531376740402,171.01343881659955,171.01343881659955,11.967222884029804,11.967222884029804,11.967222884029804,3.1248987741850023,3.1248987741850023,3.1248987741850023,8.842324109844803,8.842324109844803,8.842324109844803,0.0,0.0,0.0,182.98066170062935
2023-09-05,171.6257218990978,173.95845374784807,188.14645106154788,171.6257218990978,171.6257218990978,9.457829020069008,9.457829020069008,9.457829020069008,3.0864135289106867,3.0864135289106867,3.0864135289106867,6.371415491158321,6.371415491158321,6.371415491158321,0.0,0.0,0.0,181.0835509191668
2023-09-06,171.7787926697224,173.22060651404084,187.4315106994248,171.7787926697224,171.7787926697224,8.556242319087904,8.556242319087904,8.556242319087904,2.8516868273964375,2.8516868273964375,2.8516868273964375,5.704555491691466,5.704555491691466,5.704555491691466,0.0,0.0,0.0,180.33503498881032
2023-09-07,171.93186344034694,172.66813828750045,187.41660120036698,171.93186344034694,171.93186344034694,7.837461869742244,7.837461869742244,7.837461869742244,2.8068832176446605,2.8068832176446605,2.8068832176446605,5.030578652097584,5.030578652097584,5.030578652097584,0.0,0.0,0.0,179.7693253100892
